model,case_name,time_s,field_rmse,field_mae,coefficient_rmse
ExtraTrees,surrVal_040_H0266_obsH0040_x0355,0.95,0.1302229507053025,0.04150086219756577,0.7885537514967172
ExtraTrees,surrVal_041_H0264_obsH0063_x0270,0.95,0.10148241560987432,0.0321814008773576,0.4880718326329466
ExtraTrees,surrVal_042_H0355_obsH0044_x0360,0.95,0.1263874976234128,0.044064903490857704,0.7597908462982418
ExtraTrees,surrVal_043_H0347_obsH0056_x0326,0.95,0.13552147470978454,0.049091576547663204,0.6980375303749652
ExtraTrees,surrVal_044_H0272_obsH0045_x0230,0.95,0.1363799593602345,0.043180656679967934,0.8135945350891587
ExtraTrees,surrVal_045_H0330_obsH0072_x0333,0.95,0.14754262642159802,0.053380144608017925,0.8456339232329473
ExtraTrees,surrVal_046_H0253_obsH0037_x0256,0.95,0.11127533197089892,0.031026448159861813,0.6733710471003677
ExtraTrees,surrVal_047_H0276_obsH0045_x0251,0.95,0.10048798515125766,0.030114106188716634,0.6053303049437556
ExtraTrees,surrVal_048_H0363_obsH0056_x0328,0.95,0.13397172282273065,0.048358552951913054,0.761862465966002
ExtraTrees,surrVal_049_H0278_obsH0033_x0260,0.95,0.10611253019798292,0.0308872393507257,0.605675798435687
ExtraTrees,surrVal_050_H0250_obsH0051_x0277,0.95,0.1177024999489055,0.035032799770432985,0.6787481797127725
ExtraTrees,surrVal_051_H0328_obsH0058_x0225,0.95,0.1363846880522236,0.044705923975631716,0.802933621256825
ExtraTrees,surrVal_052_H0283_obsH0041_x0316,0.95,0.12563895889798313,0.04010304261618044,0.7142371153563728
ExtraTrees,surrVal_053_H0270_obsH0043_x0296,0.95,0.12910741526923403,0.03943259631219728,0.7892803839975068
