case_name,dataset_split,water_height_m,obstacle_height_m,obstacle_front_x_m,obstacle_width_m,end_time_s,field_write_interval_s,metric_write_interval_s,run_status,final_time_s,mesh_ok,n_pressure_samples_status,n_area_average_samples,n_maximum_samples,peak_area_average_p_rgh_Pa,time_peak_area_average_p_rgh_s,peak_maximum_p_rgh_Pa,time_peak_maximum_p_rgh_s,peak_area_average_alpha_water,time_peak_area_average_alpha_water_s,peak_maximum_alpha_water,time_peak_maximum_alpha_water_s,first_local_wetting_time_s,first_distributed_wetting_time_s,local_wetting_duration_s,distributed_wetting_duration_s,area_average_pressure_impulse_Pa_s,maximum_pressure_impulse_Pa_s,final_area_average_p_rgh_Pa,final_maximum_p_rgh_Pa,final_area_average_alpha_water,final_maximum_alpha_water,area_average_p_rgh_percentile_90_Pa,area_average_p_rgh_percentile_95_Pa,area_average_p_rgh_percentile_99_Pa,area_average_p_rgh_top_0p01_mean_Pa,area_average_p_rgh_top_0p02_mean_Pa,area_average_p_rgh_top_0p05_mean_Pa,area_average_p_rgh_top_0p1_mean_Pa,area_average_p_rgh_rolling_0p025s_peak_mean_Pa,area_average_p_rgh_rolling_0p025s_peak_time_s,area_average_p_rgh_rolling_0p05s_peak_mean_Pa,area_average_p_rgh_rolling_0p05s_peak_time_s,area_average_p_rgh_rolling_0p1s_peak_mean_Pa,area_average_p_rgh_rolling_0p1s_peak_time_s,area_average_alpha_percentile_95,maximum_p_rgh_percentile_90_Pa,maximum_p_rgh_percentile_95_Pa,maximum_p_rgh_percentile_99_Pa,maximum_p_rgh_top_0p01_mean_Pa,maximum_p_rgh_top_0p02_mean_Pa,maximum_p_rgh_top_0p05_mean_Pa,maximum_p_rgh_top_0p1_mean_Pa,maximum_p_rgh_rolling_0p025s_peak_mean_Pa,maximum_p_rgh_rolling_0p025s_peak_time_s,maximum_p_rgh_rolling_0p05s_peak_mean_Pa,maximum_p_rgh_rolling_0p05s_peak_time_s,maximum_p_rgh_rolling_0p1s_peak_mean_Pa,maximum_p_rgh_rolling_0p1s_peak_time_s,maximum_alpha_percentile_95
surrVal_014_H0269_obsH0068_x0351,validation_lhs,0.268937,0.067686,0.351172,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,2533.007,0.475,5186.484,0.165,0.9491691,0.9,1.0,0.165,0.16,0.56,1.34,0.94,867.19513377425,1757.9604761249993,554.7271,1024.168,0.715969,1.0,896.9632000000001,1098.5221000000006,1546.23742,1997.3903333333335,1758.8968333333332,1475.9753333333333,1226.50429,1497.8204999999996,0.195,1398.5004545454544,0.2,1192.996580952381,0.22,0.9180163650000001,2127.1036999999997,3131.942450000001,4738.031059999999,5007.179666666667,4843.1263333333345,4204.019866666667,3360.4244000000012,4843.126333333334,0.175,4502.075363636364,0.185,3688.22623809524,0.21,1.0
surrVal_015_H0363_obsH0041_x0240,validation_lhs,0.362842,0.041378,0.239929,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,1750.996,0.41,5845.032,0.405,0.9999563,0.69,1.0,0.105,0.1,0.175,1.4,1.325,1338.6247326900007,2305.144790752501,896.4428,989.9429,0.983242,1.0,1195.2004000000002,1265.82335,1481.9789399999993,1662.509,1561.9881666666668,1423.0452,1326.2215333333334,1400.7645,0.13,1327.9262727272728,0.14,1249.3770476190475,0.165,0.999735585,2913.030500000002,3495.5469500000004,4246.305689999989,5672.081999999999,4922.367666666666,4184.2714,3732.0352333333335,4406.389666666667,0.415,3829.193818181818,0.13,3613.1034761904766,0.155,1.0
surrVal_016_H0282_obsH0054_x0220,validation_lhs,0.281507,0.054049,0.22037,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,6148.815,0.325,9648.05,0.325,0.9991139,0.81,1.0,0.095,0.085,0.17,1.415,1.33,1136.2385992324992,1796.0984106000005,745.4878,871.7058,0.9933044,1.0,869.90756,1010.3851500000004,1549.822499999999,3150.203333333333,2291.723333333333,1619.3366666666666,1266.00774,1685.7495999999994,0.325,1357.216818181818,0.13,1176.3999190476193,0.15,0.9971156750000001,1834.6641000000009,2861.3713500000003,4214.27669,6133.190333333332,5060.242833333333,3981.9971333333324,3163.7286999999997,4053.8896666666665,0.115,3735.08709090909,0.115,3242.3384285714287,0.14,1.0
surrVal_017_H0262_obsH0069_x0350,validation_lhs,0.262,0.069236,0.350324,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,1499.348,0.52,4972.774,0.165,0.9812446,0.735,1.0,0.165,0.16,0.605,1.34,0.895,819.39311911525,1734.595595750001,531.5212,992.1894,0.687848,1.0,872.5769900000001,1038.4069000000002,1428.0782999999997,1479.975333333333,1443.2504999999999,1302.0680666666667,1121.6369233333332,1414.8085,0.195,1325.2497272727273,0.2,1131.6034190476191,0.22,0.932003515,2110.3961,2985.6883,4661.042869999999,4842.294333333333,4693.786999999999,4024.6684,3279.0036333333333,4693.787,0.175,4345.052545454545,0.185,3543.315285714285,0.21,1.0
surrVal_018_H0287_obsH0045_x0288,validation_lhs,0.287441,0.045483,0.288058,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,5155.428,0.345,6792.768,0.345,0.9999181,0.8,1.0,0.135,0.125,0.32,1.375,1.18,1091.1711603850001,1915.8730693899997,859.3834,944.1216,0.9844912,1.0,1019.0602000000001,1147.9434,1515.32434,2735.99,2112.1535,1598.090666666667,1338.0872000000006,1511.380016666667,0.34,1394.2092727272723,0.165,1191.1323666666667,0.185,0.9998396150000001,2429.215,3011.452150000002,4483.23911,5284.744000000001,4832.725666666667,4170.1194,3429.1449,4415.883333333334,0.145,4166.103090909091,0.155,3543.0196666666666,0.175,1.0
surrVal_019_H0292_obsH0064_x0265,validation_lhs,0.291877,0.064447,0.265068,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,3400.655,0.375,4712.39,0.145,0.9994099,0.865,1.0,0.12,0.115,0.455,1.385,1.045,1121.9704411725004,1961.0762815075016,628.4427,915.5835,0.9745704,1.0,1107.5569,1240.5574000000004,1753.5087899999999,2305.9376666666667,1997.8781666666664,1627.5901333333334,1402.1932666666664,1695.7739999999997,0.155,1557.4652727272726,0.16,1303.6228952380952,0.18,0.999153575,2411.134500000002,3255.4107000000004,4506.7312999999995,4651.961666666666,4550.219833333333,4172.866133333333,3532.242233333334,4540.786499999999,0.145,4353.989818181819,0.145,3699.2177142857136,0.165,1.0
surrVal_020_H0243_obsH0040_x0238,validation_lhs,0.243433,0.039519,0.238421,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,1666.293,0.345,3889.68,0.115,0.9999283,1.085,1.0,0.105,0.1,0.18,1.4,1.32,910.8840995325005,1465.7322724225019,691.0199,731.2674,0.9971919,1.0,708.1844900000001,863.8342450000005,1291.47481,1424.2153333333333,1320.9599999999998,1131.0560066666667,940.8769166666666,1227.7211666666667,0.13,1121.4899545454546,0.135,950.8834333333335,0.155,0.99991602,1587.872800000001,2445.386600000001,3664.549659999999,3797.3543333333328,3679.404166666666,3175.4632666666666,2586.9135666666666,3679.404166666667,0.12,3371.807636363637,0.125,2863.7290952380954,0.15,1.0
surrVal_021_H0245_obsH0042_x0375,validation_lhs,0.244557,0.042277,0.375342,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,1646.938,0.385,5228.627,0.175,0.9999902,0.935,1.0,0.18,0.17,0.54,1.33,0.96,880.2173888482505,1557.0758338352496,656.3238,811.7939,0.985156,1.0,897.44749,1014.4434000000002,1381.9887499999995,1516.732,1409.9496666666664,1219.8731999999998,1087.87866,1335.1989999999998,0.2,1222.7300545454548,0.205,1022.1146999999999,0.225,0.9999387149999999,1996.5281,2454.3054500000003,4399.566039999997,5011.804666666667,4539.8144999999995,3611.58,2889.849366666667,4539.8144999999995,0.19,3967.638454545454,0.2,3212.6464761904763,0.22,1.0
surrVal_022_H0293_obsH0052_x0280,validation_lhs,0.293135,0.051793,0.279763,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,7752.55,0.35,10486.73,0.35,0.9999559,0.805,1.0,0.13,0.12,0.435,1.38,1.065,1144.0942030125,2015.0290817249997,813.6701,910.5847,0.9990769,1.0,1067.5211000000002,1206.5899000000002,1613.07632,3668.7729999999997,2625.431333333333,1849.4019999999996,1496.1459999999997,1937.6761166666658,0.345,1477.6743636363635,0.165,1260.0367999999999,0.18,0.99975372,2384.8657000000026,3190.481600000002,4465.33094,6544.990000000001,5492.199333333334,4556.721666666667,3657.638333333333,4477.111333333333,0.145,4309.658909090909,0.15,3672.025619047619,0.175,1.0
surrVal_023_H0336_obsH0064_x0309,validation_lhs,0.336001,0.063826,0.308618,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,1849.332,0.18,5444.047,0.795,0.9944651,0.835,1.0,0.145,0.14,0.495,1.3599999999999999,1.005,1187.9074732474996,2224.0630642150004,786.3042,946.2988,0.9888793,1.0,1174.2913000000003,1440.5667000000008,1825.48341,1845.7503333333334,1822.5695000000003,1680.9396666666667,1492.5683666666669,1822.5694999999996,0.18,1729.7620909090904,0.185,1493.135809523809,0.2,0.986256735,2944.6345,4288.983500000002,5061.4130399999995,5206.063333333333,5102.7625,4918.610133333334,4268.7542,4996.071499999999,0.165,4899.375181818182,0.165,4296.997714285714,0.19,1.0
surrVal_024_H0257_obsH0053_x0227,validation_lhs,0.256501,0.053118,0.22696,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,2556.536,0.345,4262.331,0.115,0.9984735,0.845,1.0,0.1,0.09,0.19,1.41,1.31,1012.0726248649999,1622.4670779499995,628.8282,744.0269,0.9957271,1.0,811.4937000000002,979.0000600000001,1503.5982799999992,1904.1556666666665,1648.6098333333332,1330.30074,1094.5325066666664,1437.6741666666667,0.125,1296.815181818182,0.135,1095.045057142857,0.155,0.9955575,1770.5008000000003,2560.210250000001,3870.3609899999983,4159.538,3963.5051666666664,3469.755333333333,2771.1691333333324,3963.5051666666664,0.115,3655.6067272727273,0.12,3064.628142857142,0.145,1.0
surrVal_025_H0248_obsH0057_x0242,validation_lhs,0.248275,0.05664,0.241751,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,2962.921,0.375,4271.94,0.125,0.9991955,0.8,1.0,0.11,0.1,0.255,1.4,1.245,1003.647157125001,1756.3496080550005,613.311,781.7993,0.9821085,1.0,804.93944,958.7056850000007,1540.0525899999998,2030.18,1743.0333333333335,1389.4965999999997,1121.3035833333333,1469.1251666666667,0.135,1322.5548181818185,0.14,1090.205585714286,0.16,0.997898705,1950.114,2795.423250000001,4106.513,4187.597,4098.860333333333,3631.5707333333335,2996.8482666666664,4039.281666666666,0.125,3771.0966363636358,0.13,3105.311809523809,0.15,1.0
surrVal_026_H0251_obsH0030_x0253,validation_lhs,0.251287,0.03038,0.253211,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,2261.338,0.33,3869.882,0.115,0.9999582,1.48,1.0,0.115,0.105,0.175,1.395,1.325,916.6251280524997,1533.092559535,665.5882,822.2803,0.9999446,1.0,800.39101,870.2280250000005,1140.4181199999996,1543.463,1323.848,1113.6519533333333,970.1120900000001,1104.4546666666665,0.13,1023.847090909091,0.14,878.6978095238095,0.165,0.999904385,1725.9872000000014,2568.7376000000004,3638.41512,3761.4373333333333,3607.75,3178.3459333333335,2653.4770999999996,3607.7500000000005,0.125,3333.298090909091,0.135,2860.8691428571424,0.16,1.0
surrVal_027_H0258_obsH0061_x0348,validation_lhs,0.257641,0.061458,0.347741,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,2755.557,0.465,5117.377,0.165,0.9997566,0.765,1.0,0.165,0.16,0.55,1.34,0.95,835.4524402260004,1642.454826664999,596.4963,1047.802,0.7709482,1.0,917.3041700000001,1058.9904000000008,1443.2250299999996,1913.3343333333332,1668.3778333333332,1391.792,1177.8766533333333,1430.5495,0.195,1327.376181818182,0.2,1128.369523809524,0.215,0.96524958,2112.5993,2842.975650000001,4661.540699999998,5009.537666666667,4761.614666666666,4045.3939999999993,3244.5137,4761.614666666666,0.175,4331.170545454545,0.185,3507.312904761906,0.21,1.0
surrVal_028_H0284_obsH0052_x0357,validation_lhs,0.284331,0.051596,0.357043,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,3471.639,0.385,5644.797,0.165,0.9999618,0.98,1.0,0.17,0.16,0.52,1.34,0.98,970.4494269254998,1738.9456995449996,799.3709,1012.217,0.9409573,1.0,936.2870600000002,1059.6559500000003,1574.4636399999995,2248.3533333333335,1882.8168333333333,1507.3847999999998,1244.6120066666663,1541.4408333333333,0.195,1436.9903636363633,0.2,1213.5113238095237,0.22,0.999936025,2235.2606,2938.6608000000015,4920.477829999998,5311.602666666667,5001.640166666667,4252.7794,3353.092400000001,5001.640166666667,0.18,4514.139181818182,0.19,3690.625000000001,0.21,1.0
surrVal_029_H0346_obsH0066_x0342,validation_lhs,0.345798,0.065651,0.342465,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,3030.935,0.375,5475.973,0.16,0.9990689,1.19,1.0,0.16,0.155,0.53,1.345,0.97,1169.1236139325,2213.9434268374985,884.8775,1081.186,0.9716021,1.0,1160.8677000000002,1447.735950000001,1855.2123699999995,2274.8186666666666,2063.878,1809.4204666666665,1570.218733333333,1862.0783333333331,0.195,1773.5583636363635,0.2,1533.7735238095236,0.215,0.998376195,3043.4960000000015,4087.485450000002,5283.336490000001,5367.812666666667,5317.797666666666,4932.673066666667,4264.521700000001,5317.797666666667,0.175,5134.596090909091,0.185,4484.751142857143,0.205,1.0
surrVal_030_H0353_obsH0035_x0286,validation_lhs,0.353469,0.035053,0.285623,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,8524.928,0.31,11928.75,0.31,0.9999902,0.61,1.0,0.13,0.125,0.21,1.375,1.29,1341.440021955,2493.847766559999,967.6574,1095.273,0.9718125,1.0,1264.7312000000002,1319.78315,1446.7707899999998,3855.6706666666664,2640.9035,1871.4198,1577.9866333333334,2127.2364666666667,0.305,1504.6748818181818,0.29,1276.5976190476188,0.79,0.99996834,3084.0861000000014,3611.8027000000006,4393.05954,6991.063666666668,5633.490999999999,4578.855933333333,3941.7172666666665,4317.576166666667,0.145,4138.474090909091,0.155,3822.702190476191,0.175,1.0
surrVal_031_H0307_obsH0069_x0233,validation_lhs,0.306769,0.069165,0.232732,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,3568.726,0.34,4926.475,0.34,0.9981795,0.76,1.0,0.105,0.095,0.225,1.405,1.275,1226.6303104275,2130.9079757774994,710.701,949.2949,0.9677359,1.0,993.83231,1216.3188000000007,1855.2454199999997,2454.313666666667,2104.6588333333334,1685.3657999999998,1363.7455166666666,1773.384,0.135,1618.7190909090905,0.145,1373.6063523809523,0.16,0.99559338,2231.2575000000015,3217.603000000002,4650.353489999999,4881.106666666667,4728.258833333332,4174.7822,3408.0899000000004,4624.207166666667,0.13,4292.3185454545455,0.13,3690.2212380952383,0.15,1.0
surrVal_032_H0344_obsH0050_x0276,validation_lhs,0.343843,0.049828,0.275638,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,2759.121,0.325,4705.347,0.14,0.999921,0.745,1.0,0.125,0.12,0.255,1.38,1.245,1311.0829705624994,2343.2877998874987,1021.196,1061.368,0.9909487,1.0,1215.0388,1433.9060000000002,1655.03317,2036.3503333333335,1844.3890000000001,1649.4579333333334,1489.1146333333334,1633.1021666666663,0.155,1560.0168181818183,0.16,1387.6688095238092,0.18,0.9997613700000001,2780.249500000001,3621.8485500000015,4588.5279,4640.726,4575.518,4271.296466666667,3693.4303,4563.770333333335,0.145,4416.114272727274,0.15,3998.0794285714273,0.17,1.0
surrVal_033_H0317_obsH0060_x0336,validation_lhs,0.317017,0.060451,0.336338,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,4156.769,0.38,5494.684,0.155,0.9999738,1.21,1.0,0.16,0.15,0.505,1.35,0.995,1089.5287824439995,2008.9356187825,832.6245,958.5045,0.996561,1.0,1014.5120000000001,1263.5097500000002,1715.2166399999996,2561.5263333333332,2133.8089999999997,1740.4058666666667,1420.2792000000004,1716.0378333333329,0.19,1619.6681818181817,0.195,1382.4092761904762,0.215,0.99805449,2650.9362000000006,3488.242200000002,5081.3501,5333.174666666667,5189.214666666667,4690.718266666667,3826.8103333333324,5112.529833333333,0.17,4853.936909090909,0.18,4086.6448571428564,0.205,1.0
surrVal_034_H0357_obsH0039_x0234,validation_lhs,0.357397,0.038752,0.234077,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,3730.404,0.305,4739.596,0.305,0.9999909,1.02,1.0,0.105,0.095,0.16,1.405,1.34,1342.7905495724997,2149.3875186799987,861.1533,987.1153,0.9995949,1.0,1104.5141,1155.2433999999998,1387.4747499999996,2214.2760000000003,1777.8403333333335,1421.9644666666666,1273.1153999999995,1385.4513666666664,0.295,1249.366818181818,0.135,1190.807380952381,0.16,0.9999893049999999,2566.4216000000006,3349.0573499999996,3894.4561799999983,4294.177333333333,4037.3368333333333,3695.2105333333334,3389.2529333333337,3847.735666666667,0.115,3661.160727272727,0.125,3489.7301428571436,0.15,1.0
surrVal_035_H0327_obsH0068_x0308,validation_lhs,0.327098,0.067821,0.307919,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,7009.894,0.375,9434.32,0.375,0.9960613,1.48,1.0,0.145,0.135,0.485,1.365,1.0150000000000001,1196.774390585,2197.799162690001,746.9345,979.0864,0.9956519,1.0,1106.9243999999999,1319.5196500000002,1869.41612,3588.7046666666665,2712.845333333333,2018.1937333333335,1621.5494999999999,1888.1758833333326,0.37,1735.32809090909,0.185,1485.1917142857142,0.2,0.995315865,2954.8223000000003,3910.0429500000005,5017.348389999999,6547.459666666667,5763.663833333333,5069.712666666667,4242.4175000000005,5006.727833333333,0.17,4916.947545454545,0.165,4242.485857142859,0.19,1.0
surrVal_036_H0318_obsH0031_x0379,validation_lhs,0.318226,0.031154,0.378514,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,6020.822,0.31,7315.392,0.31,0.9997539,1.45,1.0,0.18,0.17,0.46,1.33,1.04,1142.0519141912491,1982.7786091749988,820.2855,1184.085,0.9996135,1.0,1181.6248,1308.6170500000003,1504.7604299999994,3100.1330000000003,2289.585666666667,1749.6153333333334,1500.7750999999998,1761.3171833333333,0.305,1334.127136363636,0.29,1283.5179523809522,0.71,0.99966285,2488.5948000000008,3219.799550000001,4959.113009999992,6333.2,5471.645333333333,4429.626666666665,3566.3138666666655,4940.065166666667,0.19,4441.2763636363625,0.2,3774.149952380951,0.225,1.0
surrVal_037_H0311_obsH0067_x0320,validation_lhs,0.311453,0.066901,0.320156,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,1791.439,0.18,4994.653,0.17,0.9995349,1.29,1.0,0.15,0.145,0.495,1.355,1.005,1072.4779764099997,1941.599136465,792.6496,1046.017,0.9990986,1.0,931.8775900000002,1322.9221000000002,1737.7021800000002,1772.2023333333334,1745.7453333333333,1586.9591333333335,1351.74653,1741.0303333333334,0.185,1631.3524545454543,0.19,1389.1138285714285,0.205,0.99910181,2188.620300000001,3531.3348000000024,4920.12306,4965.843666666667,4939.539833333333,4571.253533333333,3632.070333333332,4932.151666666666,0.16,4807.970636363637,0.17,4077.7012380952374,0.195,1.0
surrVal_038_H0321_obsH0047_x0332,validation_lhs,0.320909,0.047311,0.331679,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,2970.022,0.345,5263.778,0.155,0.9989557,1.14,1.0,0.155,0.15,0.515,1.35,0.985,1160.287394762501,2054.4002975074995,883.3255,1144.4,0.998674,1.0,1088.9995000000008,1444.5666999999999,1663.92745,2191.012,1916.951,1674.1674000000005,1480.572666666667,1631.7643333333338,0.18,1542.4244545454546,0.185,1341.1464952380954,0.205,0.99855081,2811.161400000001,3954.8694,4872.0924399999985,5148.634333333333,4951.408333333333,4522.262933333333,3933.6057999999994,4951.408333333333,0.165,4681.005454545454,0.175,4024.6527142857153,0.2,1.0
surrVal_039_H0297_obsH0034_x0301,validation_lhs,0.297298,0.033955,0.3015,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,5010.256,0.325,6358.653,0.325,0.9999932,0.62,1.0,0.14,0.135,0.24,1.365,1.26,1123.1684165349996,1995.065797632501,919.0981,1139.761,0.9921522,1.0,1076.593,1194.2281500000001,1373.2391499999992,2649.742666666667,2005.1319999999998,1553.5562666666667,1345.517933333333,1471.4880833333334,0.32,1255.5155454545456,0.165,1138.753219047619,0.735,0.999948255,2300.6164,3057.5766500000013,4504.552019999999,5221.124,4744.537499999999,4040.923933333333,3326.8372333333336,4337.722000000001,0.15,4036.7915454545455,0.16,3489.9793809523826,0.185,1.0
surrVal_040_H0266_obsH0040_x0355,validation_lhs,0.266496,0.040463,0.354755,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,1887.396,0.365,5408.688,0.165,0.9998798,0.855,1.0,0.17,0.16,0.525,1.34,0.975,940.0489348557496,1691.0347721215005,665.1282,919.9905,0.9150284,1.0,964.3658300000002,1155.9858500000005,1516.32837,1658.049,1544.6251666666667,1384.6871333333331,1218.8365866666668,1407.9415000000001,0.185,1288.097818181818,0.195,1085.8843095238094,0.215,0.99906,2434.8941000000023,3041.9290500000016,4489.394709999997,5114.922,4660.849666666666,3903.6322666666665,3328.0964,4660.849666666666,0.18,4126.076,0.19,3381.5094285714285,0.21,1.0
surrVal_041_H0264_obsH0063_x0270,validation_lhs,0.263875,0.06291,0.269942,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,2430.908,0.405,4463.133,0.145,0.999417,0.72,1.0,0.125,0.12,0.485,1.38,1.0150000000000001,1026.8911223625003,1941.3003481624994,618.064,782.0898,0.9924099,1.0,999.47261,1199.1392,1599.2259699999997,1900.768,1733.3953333333336,1475.1036000000001,1285.3207000000004,1570.8613333333333,0.16,1442.7822727272724,0.16,1197.5740904761908,0.18,0.99580202,2856.5888000000004,3725.9269500000005,4292.388039999999,4433.72,4345.017666666667,4068.787133333333,3686.939,4336.3305,0.15,4169.370454545454,0.145,3465.191904761904,0.17,1.0
